date	promotion_bucket	comparison_owner	bullish_pocket	bullish_pocket_confirmed	bullish_pocket_label	above_200dma_flag	slope_60	drawdown_20	live_probability	shadow_probability	confidence_gap_delta	future_return_20d	future_return_60d
2025-01-08	both_selected	shared	False	False	outside_bullish_pocket	0.0	-0.00121380208471266	-0.0846	0.5149	0.5008	-0.0598	-0.0715219831850944	-0.3122422268590902
2025-01-10	both_selected	shared	False	False	outside_bullish_pocket	0.0	-0.0014454353935490142	-0.0853	0.5179	0.5007	-0.0629	-0.03432651659374175	-0.34024558756170564
2025-01-13	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.001549247495831511	-0.1247	0.5088	0.5003	-0.0542	-0.010309233670398599	-0.18083310807383546
2025-01-15	shadow_blocked_live_selected	live	False	False	outside_bullish_pocket	0.0	-0.0013728875782610395	-0.0498	0.521	0.5011	-0.0656	-0.07297217367130682	-0.32600056782390363
2025-01-16	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.001334045604562606	-0.0552	0.5095	0.5006	-0.0546	-0.0300195114703784	-0.30779729337929906
2025-01-17	shadow_blocked_live_selected	live	False	False	outside_bullish_pocket	0.0	-0.0005167292806224447	0.0	0.5137	0.5008	-0.0585	0.009834524023899283	-0.32822694169714095
2025-01-21	shadow_blocked_live_selected	live	False	False	slope_60_positive_only	0.0	0.00023941442691772786	0.0	0.5233	0.5013	-0.0677	-0.04589501525983575	-0.3661546574148572
2025-01-22	live_selected_shadow_idle	live	False	False	slope_60_positive_only	0.0	0.0006503220874437184	-0.0014	0.5005	0.4999	-0.0462	-0.05538774023459536	-0.3701364008299227
2025-01-27	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.0025840667894419856	-0.167	0.512	0.4998	-0.0578	0.02315882555390769	-0.19953902078132835
2025-01-28	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.003393713557514581	-0.1932	0.4877	0.4993	-0.034	0.10719545704784883	-0.12271956749070467
2025-01-29	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.0026068517471046584	-0.1862	0.4791	0.4991	-0.0257	0.031569458388429616	-0.10369624913396813
2025-01-30	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.0012409236242134339	-0.1543	0.4968	0.4998	-0.0426	0.012216186523437589	-0.1507027290962838
2025-01-31	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.0014828865678519745	-0.1658	0.5096	0.5001	-0.0551	-0.007672040383948198	-0.15738712129073573
2025-02-03	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.002056698533698187	-0.1779	0.4851	0.4993	-0.0315	0.014234862159271389	-0.14423934035601915
2025-02-04	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.0025249975922763865	-0.1711	0.4724	0.4989	-0.0191	0.04059113751524457	-0.14217964370577496
2025-02-05	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.0029658251705371916	-0.1443	0.4725	0.4989	-0.0192	-0.04626070407738159	-0.13760681050629597
2025-02-06	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.0030331094678168894	-0.1357	0.4776	0.4992	-0.0241	-0.01671252185058092	-0.14935479807323493
2025-02-07	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.0032093575730283747	-0.1562	0.4714	0.4989	-0.0182	-0.056554724248231936	-0.1277356503327094
2025-02-10	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.0020752159789222033	-0.123	0.4658	0.4988	-0.0126	-0.07171893288367648	-0.13874697713177875
2025-02-11	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.0016867742891674513	-0.1399	0.4683	0.4986	-0.0153	0.016581606380016156	-0.09491921908347678
2025-02-12	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.0014344265199496497	-0.1618	0.4729	0.4987	-0.0198	0.03490398055835886	-0.06348167185265219
2025-02-13	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.000602268460054504	-0.1254	0.4736	0.499	-0.0202	0.053627399718048974	-0.035228963177605266
2025-02-18	shadow_blocked_live_selected	live	False	False	slope_60_positive_only	0.0	0.0015151556500295539	-0.0237	0.5193	0.5011	-0.0638	-0.047476352199253835	-0.10740707109625447
2025-02-19	live_selected_shadow_idle	live	False	False	slope_60_positive_only	0.0	0.001093964290287408	-0.0446	0.5094	0.5004	-0.0547	-0.022039124552569955	-0.08537757387887157
2025-02-20	live_selected_shadow_idle	live	False	False	slope_60_positive_only	0.0	0.0007956521888101549	-0.0338	0.4967	0.4999	-0.0425	-0.0017445270851269568	-0.050203530624683856
2025-02-21	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.0006482308160116486	-0.0744	0.4979	0.4998	-0.0437	-0.041683481078884754	-0.0019222462469768997
2025-02-24	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.001217404686903878	-0.1066	0.494	0.4996	-0.04	0.01603604151106941	0.02819405417421672
2025-02-25	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.0019005565603096445	-0.1271	0.4568	0.4981	-0.0043	0.01029820931025105	0.028105503999989567
2025-02-26	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.0006834372584664609	-0.085	0.4965	0.4998	-0.0424	-0.05710778715933296	-0.02947494913932136
2025-02-27	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.001119600813100193	-0.1402	0.5099	0.5	-0.0556	-0.007187933292402859	0.016880887136892397
2025-02-28	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.0007517716269648921	-0.1232	0.4919	0.4995	-0.038	-0.055430897834638726	0.02937092898290783
2025-03-03	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.0014128718740942534	-0.1522	0.4878	0.4993	-0.0341	-0.040313689959914134	0.062292901840264925
2025-03-04	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.001508566738721795	-0.146	0.4954	0.4996	-0.0415	-0.027302609068974526	0.061403577751145466
2025-03-05	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.0014960597406375787	-0.1166	0.4851	0.4993	-0.0314	-0.06084373634286566	0.0012720240750512257
2025-03-06	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.002036118978477945	-0.1641	0.4857	0.4991	-0.0323	-0.1672454449043087	0.09980961125981413
2025-03-07	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.0014105494810670472	-0.1295	0.4842	0.4994	-0.0304	-0.30378655488268536	0.09993546694299704
2025-03-10	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.002769210437761386	-0.1846	0.4951	0.4994	-0.0414	-0.21485988391194832	0.185691293396123
2025-03-11	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.0016131551168527527	-0.1661	0.5018	0.4999	-0.0475	-0.2640089986584946	0.193599071004515
2025-03-12	both_selected	shared	False	False	outside_bullish_pocket	0.0	-0.0010828285917696245	-0.1044	0.5166	0.5007	-0.0615	-0.1858008862031605	0.1350899022521712
2025-03-13	both_selected	shared	False	False	outside_bullish_pocket	0.0	-0.000580008939205919	-0.1115	0.5226	0.5007	-0.0676	-0.2616989346589139	0.16937183979782744
2025-03-14	shadow_blocked_live_selected	live	False	False	outside_bullish_pocket	0.0	-0.00028039408546938206	-0.0562	0.5266	0.5012	-0.071	-0.3099513600555669	0.13245360008786777
2025-03-17	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.0008123229275327641	-0.0345	0.513	0.5006	-0.0581	-0.31122106272263494	0.12530305588659107
2025-03-18	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.0010907906815807629	-0.0253	0.5046	0.5001	-0.0501	-0.3016122683542739	0.14215492440959188
2025-03-19	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.000297801017944573	-0.0109	0.4999	0.4999	-0.0456	-0.32069367539175586	0.13266707073703277
2025-03-20	live_selected_shadow_idle	live	False	False	slope_60_positive_only	0.0	0.0027964493929116744	-0.0011	0.4965	0.4999	-0.0422	-0.33203880532273966	0.163495110076608
2025-03-21	live_selected_shadow_idle	live	False	False	slope_60_positive_only	0.0	0.0008297172997033512	-0.0814	0.4854	0.4994	-0.0316	-0.2953969910931331	0.2704813638831298
2025-03-24	live_selected_shadow_idle	live	False	False	slope_60_positive_only	0.0	0.001289975539070672	-0.0598	0.4948	0.4999	-0.0406	-0.27573759731530945	0.2566535653684996
2025-03-25	live_selected_shadow_idle	live	False	False	slope_60_positive_only	0.0	0.0008905060515917255	-0.0866	0.4862	0.4993	-0.0325	-0.22563176822194364	0.31238052743272826
2025-03-26	live_selected_shadow_idle	live	False	False	slope_60_positive_only	0.0	0.00042321548411431803	-0.1065	0.4864	0.4994	-0.0326	-0.15966568460878716	0.32508417964297287
2025-03-27	live_selected_shadow_idle	live	False	False	slope_60_positive_only	0.0	0.0004690979131467987	-0.1159	0.4765	0.4989	-0.0233	-0.1248355026947261	0.40313732474404373
2025-03-28	live_selected_shadow_idle	live	False	False	slope_60_positive_only	0.0	0.0006005455215320587	-0.1423	0.4582	0.4983	-0.0056	-0.11171420861683323	0.43882854463178433
2025-04-02	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.00023720619738464658	-0.1407	0.4627	0.4984	-0.0099	-0.12223478575135627	0.39108354540208845
2025-04-03	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.004818226267889688	-0.279	0.5086	0.4995	-0.0547	0.08582196929112107	0.626177096379968
2025-04-04	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.007566996919396818	-0.3723	0.5059	0.4993	-0.0522	0.24258338461248297	0.8810258894869492
2025-04-07	both_selected	shared	False	False	outside_bullish_pocket	0.0	-0.006238642949407739	-0.3369	0.5765	0.5021	-0.12	0.17756324267890045	0.7886499342233959
2025-04-08	both_selected	shared	False	False	outside_bullish_pocket	0.0	-0.006931460259585842	-0.3644	0.5378	0.501	-0.0824	0.2606042354663469	0.8297222534907622
2025-04-09	both_selected	shared	False	False	outside_bullish_pocket	0.0	-0.003324457344046679	-0.2448	0.6425	0.5054	-0.1827	0.09348912960731104	0.5977911105750733
2025-04-10	both_selected	shared	False	False	outside_bullish_pocket	0.0	-0.00548676897666421	-0.3206	0.5836	0.5026	-0.1266	0.22569588679264196	0.7450391511539283
2025-04-11	both_selected	shared	False	False	outside_bullish_pocket	0.0	-0.006575433508981406	-0.3255	0.5647	0.5023	-0.108	0.32695897722458556	0.7700933890503987
2025-04-14	both_selected	shared	False	False	outside_bullish_pocket	0.0	-0.0061312739602842415	-0.3105	0.5662	0.5026	-0.1092	0.36482687815839165	0.75344979816265
2025-04-15	both_selected	shared	False	False	outside_bullish_pocket	0.0	-0.0066305784392497015	-0.3103	0.5676	0.5025	-0.1107	0.34177925769128126	0.6696227348221606
2025-04-16	both_selected	shared	False	False	outside_bullish_pocket	0.0	-0.007599171557384269	-0.3269	0.5338	0.5011	-0.0783	0.3767488017790255	0.7324390226187938
2025-04-17	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.007704199871531954	-0.2903	0.5027	0.5004	-0.048	0.42441854146830793	0.6922964409985013
2025-04-21	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.007527181703496089	-0.3115	0.4938	0.4999	-0.0396	0.4781241337053148	0.6970333497375609
2025-04-22	both_selected	shared	False	False	outside_bullish_pocket	0.0	-0.00641802057996063	-0.2545	0.5112	0.5007	-0.0561	0.39723685733271097	0.6292551044192569
2025-04-23	both_selected	shared	False	False	outside_bullish_pocket	0.0	-0.003709458220736413	-0.2084	0.5328	0.5016	-0.0769	0.314136787835567	0.5525847097644638
2025-04-24	both_selected	shared	False	False	outside_bullish_pocket	0.0	-0.0021821429052471717	-0.1507	0.5174	0.5012	-0.0619	0.22487734530963688	0.41074662624460534
2025-04-25	shadow_blocked_live_selected	live	False	False	outside_bullish_pocket	0.0	-0.0018245985965723132	-0.1007	0.5137	0.501	-0.0583	0.17034349680651784	0.37666086126283416
2025-04-28	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.002722433525818883	-0.1144	0.5057	0.5006	-0.0508	0.22683299705468074	0.42222513784576043
2025-04-29	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.002854127417773548	-0.1334	0.4944	0.5001	-0.0399	0.2510406313899778	0.44719050612718414
2025-04-30	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.0025960757526051798	-0.1315	0.4981	0.5001	-0.0437	0.2579598036484272	0.44574404694035974
2025-05-02	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.0024673996002230413	0.0	0.5041	0.5006	-0.0491	0.2163032559518161	0.42145684004698625
2025-05-05	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.0026960026058105322	-0.0037	0.4963	0.4998	-0.0422	0.2714499170367364	0.35712511657073787
2025-05-12	live_selected_shadow_idle	live	False	False	outside_bullish_pocket	0.0	-0.0005977412222851234	0.0	0.5018	0.5005	-0.0469	0.23675369224581888	0.21215734789054963
2025-05-13	shadow_blocked_live_selected	live	True	False	above_200dma	1.0	-0.0004394920601115349	0.0	0.5125	0.5007	-0.0574	0.19704940074266375	0.22655523589532112
2025-05-14	live_selected_shadow_idle	live	True	False	above_200dma	1.0	-0.0018937441454610108	-0.0166	0.5071	0.5001	-0.0526	0.2188418031592192	0.29794378532106736
2025-05-15	live_selected_shadow_idle	live	True	False	above_200dma	1.0	-0.0014873991319601654	-0.0153	0.5004	0.4998	-0.0463	0.21110531346381567	0.3383971093186362
2025-05-16	live_selected_shadow_idle	live	True	False	above_200dma	1.0	-0.0008584593350605759	0.0	0.5014	0.5	-0.047	0.22285710548867987	0.26806119023537156
2025-05-19	live_selected_shadow_idle	live	True	False	above_200dma	1.0	-3.206826888832263e-05	0.0	0.5033	0.4999	-0.0491	0.21986816499259532	0.27004560544948353
2025-08-05	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.004124729034723747	-0.1242	0.4604	0.4982	-0.0078	0.08857513183896248	1.0780305332489384
2025-08-07	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.0032066950702131763	-0.1017	0.4638	0.4986	-0.0109	0.1743093938665452	1.000268157491377
2025-08-11	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.004346355144242997	0.0	0.499	0.5004	-0.0443	0.09311351567084536	0.762285779405667
2025-08-12	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.004857878514739599	0.0	0.5011	0.5003	-0.0465	0.09589041095890405	0.8590998043052838
2025-08-13	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.003958151868901746	-0.0272	0.4978	0.4997	-0.0438	0.2116360456393378	0.9178402532318102
2025-08-20	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.003789951100202445	-0.0825	0.4755	0.4987	-0.0224	0.44091801645634576	1.0215851787309846
2025-08-26	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.003495246970500121	-0.0881	0.4584	0.4982	-0.0059	0.38806872715765817	0.9392274520939512
2025-09-09	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.002531838387774036	0.0	0.4979	0.5	-0.0435	0.3730404828384326	0.7314403589989902
2025-09-11	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.0038045108627940897	0.0	0.5297	0.5019	-0.0735	0.27734603490398424	0.5754797747329787
2025-09-12	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.004456477249133606	0.0	0.5173	0.5011	-0.0618	0.154995936132994	0.5704382425655496
2025-09-15	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.00430989600744122	0.0	0.5204	0.5009	-0.0652	0.22184191577732837	0.5999238849802435
2025-09-16	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.004178683315087476	0.0	0.5093	0.5004	-0.0545	0.17781128908227073	0.6604330644358591
2025-09-17	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.004507246084668074	0.0	0.5141	0.5005	-0.0592	0.19969995531756712	0.6154758583724245
2025-09-18	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.0046320115262378	0.0	0.523	0.501	-0.0676	0.1991828972184264	0.4277932397483821
2025-09-19	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.004098978399783067	-0.0365	0.5047	0.4999	-0.0504	0.24365519692915094	0.45947278458514385
2025-09-22	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.0044559641821984314	-0.0253	0.5166	0.5004	-0.0618	0.256044286268313	0.4124043336371126
2025-09-23	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.00480104559799129	-0.0147	0.5063	0.5001	-0.0518	0.21561197544876398	0.35520701465984383
2025-09-24	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.004526497269749985	-0.0425	0.5027	0.4999	-0.0484	0.22732046862059563	0.5370106532216463
2025-09-29	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.004881019463711889	-0.0295	0.5009	0.4999	-0.0467	0.3428920945691185	0.6856009719448672
2025-09-30	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.0055513891970390365	-0.0093	0.5041	0.4999	-0.0499	0.32626102048938277	0.7133634958566353
2025-10-01	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.006352792759603964	0.0	0.561	0.5024	-0.1042	0.24419441381703288	0.5634917270805273
2025-10-02	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.006793163835840721	0.0	0.5306	0.5013	-0.075	0.219102010921556	0.6020135788690477
2025-10-03	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.007040983975941654	0.0	0.5389	0.5016	-0.083	0.19134324703746097	0.5579513497850097
2025-10-06	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.007125289604308316	0.0	0.5492	0.502	-0.0929	0.22905314566685475	0.4946061668806141
2025-10-07	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.0074706304095533875	-0.0276	0.5319	0.501	-0.0765	0.17416121445792632	0.6986375641158382
2025-10-08	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.008207632402099459	0.0	0.5308	0.5013	-0.0751	0.20840545493575724	0.5882263384533686
2025-10-09	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.008365373658627032	-0.0214	0.5292	0.5008	-0.0741	0.23917225374129103	0.7856288119700372
2025-10-10	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.007868673670498408	-0.076	0.5269	0.5007	-0.0718	0.3101321044743037	0.8697685924053244
2025-10-13	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.008698068889519014	-0.0192	0.5298	0.5011	-0.0743	0.31400112796461754	0.6964256978044268
2025-10-14	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.008366803833032706	-0.0482	0.5432	0.5012	-0.0876	0.2889447437035675	0.8448091566439604
2025-10-15	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.009396977133475886	-0.0234	0.5199	0.5007	-0.0648	0.27591951016696115	0.8019693170670437
2025-10-16	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.01019923808704412	0.0	0.5491	0.5022	-0.0925	0.1699501228282425	0.669530474106619
2025-10-17	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.009901031097071137	-0.0007	0.5301	0.501	-0.0748	0.21963630732186612	0.6471489181776673
2025-10-20	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.010328954353800872	0.0	0.542	0.5017	-0.0859	0.1701406971459194	0.6280408082752418
2025-10-21	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.00996537261964887	-0.0217	0.5169	0.5004	-0.0622	0.12956650147688697	0.7932177173336576
2025-10-22	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.009541605081412568	-0.0401	0.5262	0.5007	-0.0711	0.13830804040615274	0.8390688655970318
2025-10-23	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.009810803278917878	-0.0003	0.5308	0.5009	-0.0755	-0.025833348281350754	0.8823954947192161
2025-10-24	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.011608860219817885	0.0	0.537	0.5016	-0.0811	-0.05319153012516986	0.8152679153346927
2025-10-27	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.012354420049924552	0.0	0.5278	0.5012	-0.0722	0.017401119791265796	0.8157654830255856
2025-10-28	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.012037876921847983	0.0	0.5208	0.5008	-0.0657	0.011806566058089052	0.7533684372802651
2025-10-29	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.012190343102402145	0.0	0.5167	0.5008	-0.0615	0.01601725078680749	0.810175093304635
2025-10-30	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.012039386440345115	-0.0116	0.5082	0.5001	-0.0537	0.05566716453056553	0.9431275811491249
2025-10-31	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.011554687505298044	-0.0126	0.5099	0.5002	-0.0553	0.07458552139581953	0.9474907280884113
2025-11-03	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.01133515665195787	0.0	0.5156	0.5009	-0.0603	0.02040906948106258	0.7677034950039006
2025-11-04	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.009443528411960722	-0.071	0.5338	0.5008	-0.0786	0.07398066767472788	1.0079805083892897
2025-11-05	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.010334873239848037	0.0	0.5582	0.5025	-0.1013	-0.04568423622532891	0.7660631681743422
2025-11-06	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.010853328079871405	0.0	0.5612	0.5024	-0.1045	-0.004657410321082467	0.5919103385289703
2025-11-07	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.010688390290850395	-0.0017	0.5545	0.5018	-0.0983	0.037827841582317	0.6093225352857896
2025-11-10	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.01233098264101371	0.0	0.5587	0.5024	-0.1019	-0.0034741605693257016	0.5581918582162735
2025-11-11	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.011143455104815883	-0.0481	0.5462	0.5014	-0.0905	0.09373311263537976	0.5905603211364068
2025-11-12	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.011606985286541856	-0.0332	0.5403	0.5013	-0.0847	0.05536952999813205	0.5240915038885925
2025-11-13	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.011731365760169598	-0.0645	0.5485	0.5015	-0.0927	0.017683066028152394	0.7317577616492759
2025-11-14	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.01261536057411569	-0.0255	0.5727	0.5024	-0.1159	-0.03779930219925498	0.6771462064974141
2025-11-17	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.012012700028995023	-0.0448	0.5646	0.502	-0.1082	-0.039016336269785734	0.7014259510413281
2025-11-18	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.011238864736977971	-0.0979	0.5231	0.5005	-0.0682	-0.013041556794481712	0.7495842397343409
2025-11-19	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.011038161219904004	-0.1081	0.5267	0.5007	-0.0717	0.1001682235580117	0.8632702532701
2025-11-20	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.008943004245763709	-0.205	0.5342	0.5008	-0.079	0.3205543024072772	1.0725530924338469
2025-11-21	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.008841392817168565	-0.1813	0.5298	0.5009	-0.0746	0.3337995025827434	1.0647635796382686
2025-11-24	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.010535432152745949	-0.1159	0.5439	0.5017	-0.0879	0.23373374737555364	0.8799178984041132
2025-11-25	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.010654418746908792	-0.1136	0.5388	0.5013	-0.0832	0.27680040188115385	0.8617111835310278
2025-11-26	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.011040688194798183	-0.091	0.5437	0.5016	-0.0877	0.23681931442271043	0.8631113099729701
2025-11-28	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.01073149909179391	-0.0664	0.5206	0.5009	-0.0654	0.24479871632079409	0.7572733637790745
2025-12-01	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.010075600852577955	-0.0507	0.5283	0.501	-0.073	0.21695914793441906	0.7149213324604236
2025-12-02	both_selected	shared	True	True	above_200dma_and_slope_60_positive	1.0	0.00999681685592922	-0.0545	0.5199	0.5007	-0.0649	0.19174077045255244	0.7231199798002155
2025-12-03	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.009149227326089967	-0.0756	0.5077	0.5001	-0.0532	0.3470277096633565	0.6214553584635907
2025-12-04	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.008029408797471656	-0.1052	0.5052	0.4999	-0.0509	0.37723363027774703	0.7682329574502951
2025-12-05	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.007575997412812793	-0.0635	0.5098	0.5004	-0.0551	0.44772780924262445	0.6737626918042383
2025-12-08	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.007522578596687509	-0.0252	0.507	0.5004	-0.0522	0.37514170707487615	0.49967597010755505
2025-12-09	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.007832600937113495	0.0	0.5116	0.5004	-0.0568	0.2955391466043693	0.5423500917056736
2025-12-10	shadow_blocked_live_selected	live	True	True	above_200dma_and_slope_60_positive	1.0	0.008451307508914778	0.0	0.5195	0.501	-0.0641	0.30859659292308317	0.5286109681598112
2025-12-11	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.007993826040351622	-0.0199	0.5101	0.5004	-0.0553	0.3381954907992084	0.6199412531288311
2025-12-12	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.005935501055702108	-0.0856	0.5117	0.5003	-0.0571	0.40221450501225964	0.6809737377851064
2025-12-15	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.0063012544009513356	-0.0994	0.5042	0.5001	-0.0497	0.4035789730674342	0.794231599506579
2025-12-16	live_selected_shadow_idle	live	True	True	above_200dma_and_slope_60_positive	1.0	0.005754890889104717	-0.1183	0.4945	0.4996	-0.0405	0.44780875160579536	0.9001333199893029
