date	close	live_signal	live_raw_model_signal	live_buy_point_ok	buy_point_warnings	live_probability	live_cutoff	live_confidence_gap	live_rule_selected	live_rule_cutoff	rule_name	live_percentile_rank	model_rationale	rule_rationale	ret_20	ret_60	drawdown_20_x	sma_gap_20	volume_vs_20	rsi_14	sma_gap_60	shadow_signal	shadow_raw_model_signal	shadow_buy_point_ok	shadow_probability	shadow_cutoff	shadow_confidence_gap	shadow_rule_selected	shadow_rule_cutoff	shadow_percentile_rank	line_id	label_mode	execution_rule	above_200dma_flag	slope_60	drawdown_20_y	above_200dma	slope_60_positive	bullish_pocket	bullish_pocket_confirmed	bullish_pocket_label	drawdown_20	live_selected	shadow_selected	live_model_ready	shadow_model_ready	live_blocked	shadow_blocked	live_state	shadow_state	comparison_state	comparison_note	confidence_gap_delta	divergence_case	comparison_owner
2026-03-23	404.35	strong_bullish	strong_bullish	True		0.5289	0.455	0.0739	True	0.5077	top_12.5pct_reference	0.9444	近 20 日已有一段像樣回檔 | 量能略高於 20 日均量 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	-0.0395	0.4636	-0.1243	-0.0274	0.3701	55.43		no_entry	no_entry	True	0.5006	0.5006	-0.0	False	0.5006	0.8788	mu_tb20_ret_60_vol_ratio_20_120_top11_5_shadow	future-return-top-bottom-20pct	top_11_5pct	1.0	0.0063483707666952775	-0.12427176817084028	True	True	True	True	above_200dma_and_slope_60_positive	-0.1243	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.0739	live_selected_shadow_idle	live
2026-03-24	395.53	weak_bullish	weak_bullish	True		0.4696	0.455	0.0146	False	0.5077	top_12.5pct_reference	0.5075	近 20 日已有一段像樣回檔 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數已高於 threshold，但還沒進入歷史前 12.5% 強訊號區	-0.0538	0.3797	-0.1434	-0.046	0.1083	48.78		no_entry	no_entry	True	0.4986	0.5006	-0.0021	False	0.5006	0.4022	mu_tb20_ret_60_vol_ratio_20_120_top11_5_shadow	future-return-top-bottom-20pct	top_11_5pct	1.0	0.005364334150293759	-0.14337385621874044	True	True	True	True	above_200dma_and_slope_60_positive	-0.1434	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.0167	live_selected_shadow_idle	live
2026-03-25	382.09	weak_bullish	weak_bullish	True		0.463	0.455	0.008	False	0.5077	top_12.5pct_reference	0.4019	近 20 日跌幅很深，屬於急跌後區間 | 量能略高於 20 日均量 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數已高於 threshold，但還沒進入歷史前 12.5% 強訊號區	-0.1093	0.3417	-0.1725	-0.0732	0.3179	46.67		no_entry	no_entry	True	0.4983	0.5006	-0.0024	False	0.5006	0.3003	mu_tb20_ret_60_vol_ratio_20_120_top11_5_shadow	future-return-top-bottom-20pct	top_11_5pct	1.0	0.004898401280007973	-0.17248178102678202	True	True	True	True	above_200dma_and_slope_60_positive	-0.1725	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.0104	live_selected_shadow_idle	live
2026-03-26	355.46	weak_bullish	weak_bullish	True		0.4691	0.455	0.0141	False	0.5077	top_12.5pct_reference	0.4977	近 20 日跌幅很深，屬於急跌後區間 | 量能略高於 20 日均量 | 價格明顯低於 60 日均線，屬於跌深區 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數已高於 threshold，但還沒進入歷史前 12.5% 強訊號區	-0.1446	0.2075	-0.2302	-0.1315	0.2697	46.69		no_entry	no_entry	True	0.4984	0.5006	-0.0023	False	0.5006	0.3489	mu_tb20_ret_60_vol_ratio_20_120_top11_5_shadow	future-return-top-bottom-20pct	top_11_5pct	1.0	0.0031429206398615682	-0.2301561886874983	True	True	True	True	above_200dma_and_slope_60_positive	-0.2302	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.0164	live_selected_shadow_idle	live
2026-03-27	357.22	weak_bullish	weak_bullish	True		0.4691	0.455	0.0141	False	0.5077	top_12.5pct_reference	0.4983	近 20 日跌幅很深，屬於急跌後區間 | 價格明顯低於 60 日均線，屬於跌深區 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數已高於 threshold，但還沒進入歷史前 12.5% 強訊號區	-0.1337	0.2207	-0.2263	-0.1212	0.0459	42.25		no_entry	no_entry	True	0.4986	0.5006	-0.002	False	0.5006	0.4224	mu_tb20_ret_60_vol_ratio_20_120_top11_5_shadow	future-return-top-bottom-20pct	top_11_5pct	1.0	0.0033240468804571766	-0.22634441617163922	True	True	True	True	above_200dma_and_slope_60_positive	-0.2263	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.0161	live_selected_shadow_idle	live
2026-03-30	321.8	weak_bullish	weak_bullish	True		0.4844	0.455	0.0294	False	0.5077	top_12.5pct_reference	0.7093	近 20 日跌幅很深，屬於急跌後區間 | 量能略高於 20 日均量 | 價格明顯低於 60 日均線，屬於跌深區 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數已高於 threshold，但還沒進入歷史前 12.5% 強訊號區	-0.2202	0.1275	-0.3031	-0.1994	0.6056	32.23		no_entry	no_entry	True	0.4989	0.5006	-0.0017	False	0.5006	0.5225	mu_tb20_ret_60_vol_ratio_20_120_top11_5_shadow	future-return-top-bottom-20pct	top_11_5pct	1.0	0.0020000573470390155	-0.3030559414893712	True	True	True	True	above_200dma_and_slope_60_positive	-0.3031	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.0311	live_selected_shadow_idle	live
2026-03-31	337.84	weak_bullish	weak_bullish	True		0.4867	0.455	0.0317	False	0.5077	top_12.5pct_reference	0.7334	近 20 日跌幅很深，屬於急跌後區間 | 量能略高於 20 日均量 | 價格明顯低於 60 日均線，屬於跌深區 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數已高於 threshold，但還沒進入歷史前 12.5% 強訊號區	-0.1102	0.0711	-0.2683	-0.1551	0.5416	32.36		no_entry	no_entry	True	0.4992	0.5006	-0.0014	False	0.5006	0.6208	mu_tb20_ret_60_vol_ratio_20_120_top11_5_shadow	future-return-top-bottom-20pct	top_11_5pct	1.0	0.0011444545525922667	-0.2683170071267165	True	True	True	True	above_200dma_and_slope_60_positive	-0.2683	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.0331	live_selected_shadow_idle	live
2026-04-01	367.85	strong_bullish	strong_bullish	True		0.5475	0.455	0.0925	True	0.5077	top_12.5pct_reference	0.9782	近 20 日跌幅很深，屬於急跌後區間 | 量能略高於 20 日均量 | 價格落在 60 日均線下方 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	-0.0821	0.1784	-0.2033	-0.0763	0.4946	42.37		bullish	bullish	True	0.5017	0.5006	0.001	True	0.5006	0.9651	mu_tb20_ret_60_vol_ratio_20_120_top11_5_shadow	future-return-top-bottom-20pct	top_11_5pct	1.0	0.0027365240169345533	-0.20332229365440208	True	True	True	True	above_200dma_and_slope_60_positive	-0.2033	True	True	True	True	False	False	selected	selected	selected_selected	Both live and shadow would take the trade.	-0.0915		shared
2026-04-02	366.24	strong_bullish	strong_bullish	True		0.5246	0.455	0.0696	True	0.5077	top_12.5pct_reference	0.9352	近 20 日跌幅很深，屬於急跌後區間 | 價格落在 60 日均線下方 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	-0.0776	0.0664	-0.2068	-0.0767	0.0122	36.79		no_entry	no_entry	True	0.5006	0.5006	-0.0001	False	0.5006	0.8714	mu_tb20_ret_60_vol_ratio_20_120_top11_5_shadow	future-return-top-bottom-20pct	top_11_5pct	1.0	0.0010717590756911034	-0.20680921421583878	True	True	True	True	above_200dma_and_slope_60_positive	-0.2068	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.0697	live_selected_shadow_idle	live
2026-04-06	377.76	strong_bullish	strong_bullish	True		0.5283	0.455	0.0733	True	0.5077	top_12.5pct_reference	0.9438	近 20 日跌幅很深，屬於急跌後區間 | 價格落在 60 日均線下方 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.0201	0.1125	-0.1819	-0.0486	-0.1915	35.61		weak_bullish	weak_bullish	True	0.5009	0.5006	0.0003	True	0.5006	0.9229	mu_tb20_ret_60_vol_ratio_20_120_top11_5_shadow	future-return-top-bottom-20pct	top_11_5pct	1.0	0.0017772987263236395	-0.18185952661238103	True	True	True	True	above_200dma_and_slope_60_positive	-0.1819	True	True	True	True	False	False	selected	selected	selected_selected	Both live and shadow would take the trade.	-0.073		shared
2026-04-07	377.58	bullish	bullish	True		0.5016	0.455	0.0466	False	0.5077	top_12.5pct_reference	0.8412	14 日 RSI 偏弱，開始接近超賣區 | 近 20 日跌幅很深，屬於急跌後區間 | 價格落在 60 日均線下方 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數已高於 threshold，但還沒進入歷史前 12.5% 強訊號區	-0.0302	0.1546	-0.1822	-0.0476	-0.2183	29.27		no_entry	no_entry	True	0.4999	0.5006	-0.0008	False	0.5006	0.7695	mu_tb20_ret_60_vol_ratio_20_120_top11_5_shadow	future-return-top-bottom-20pct	top_11_5pct	1.0	0.0023960188948852473	-0.18224941505167658	True	True	True	True	above_200dma_and_slope_60_positive	-0.1822	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.0474	live_selected_shadow_idle	live
2026-04-08	406.73	bullish	bullish	True		0.5206	0.455	0.0656	True	0.5077	top_12.5pct_reference	0.9266	近 20 日已有一段像樣回檔 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.009	0.1786	-0.1191	0.0254	-0.0577	38.14		weak_bullish	weak_bullish	True	0.5011	0.5006	0.0005	True	0.5006	0.9403	mu_tb20_ret_60_vol_ratio_20_120_top11_5_shadow	future-return-top-bottom-20pct	top_11_5pct	1.0	0.0027390726614269965	-0.11911723018070956	True	True	True	True	above_200dma_and_slope_60_positive	-0.1191	True	True	True	True	False	False	selected	selected	selected_selected	Both live and shadow would take the trade.	-0.0651		shared
2026-04-09	421.51	bullish	strong_bullish	False	價格明顯高於 20 日均線，乖離偏大	0.5306	0.455	0.0756	True	0.5077	top_12.5pct_reference	0.9495	近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.0067	0.2187	-0.0871	0.0623	-0.1849	45.04		no_entry	weak_bullish	False	0.5011	0.5006	0.0005	True	0.5006	0.9403	mu_tb20_ret_60_vol_ratio_20_120_top11_5_shadow	future-return-top-bottom-20pct	top_11_5pct	1.0	0.0032963426220931663	-0.08710718442318025	True	True	True	True	above_200dma_and_slope_60_positive	-0.0871	True	False	True	True	False	True	selected	blocked	selected_blocked	Live selects the trade while shadow clears the model only and is blocked by its overlay.	-0.0751	shadow_blocked_live_selected	live
2026-04-10	420.59	weak_bullish	bullish	False	價格明顯高於 20 日均線，乖離偏大	0.519	0.455	0.064	True	0.5077	top_12.5pct_reference	0.9214	近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.0376	0.2439	-0.0891	0.0579	-0.3151	49.45		no_entry	weak_bullish	False	0.5006	0.5006	0.0	True	0.5006	0.8843	mu_tb20_ret_60_vol_ratio_20_120_top11_5_shadow	future-return-top-bottom-20pct	top_11_5pct	1.0	0.0036371337892903365	-0.08909971990028533	True	True	True	True	above_200dma_and_slope_60_positive	-0.0891	True	False	True	True	False	True	selected	blocked	selected_blocked	Live selects the trade while shadow clears the model only and is blocked by its overlay.	-0.064	shadow_blocked_live_selected	live
2026-04-13	426.56	weak_bullish	bullish	False	價格明顯高於 20 日均線，乖離偏大	0.5187	0.455	0.0637	True	0.5077	top_12.5pct_reference	0.9214	近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.001	0.2796	-0.0762	0.0729	-0.3016	55.66		no_entry	no_entry	False	0.5006	0.5006	-0.0	False	0.5006	0.8825	mu_tb20_ret_60_vol_ratio_20_120_top11_5_shadow	future-return-top-bottom-20pct	top_11_5pct	1.0	0.004109333731552785	-0.07617008336236512	True	True	True	True	above_200dma_and_slope_60_positive	-0.0762	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.0637	live_selected_shadow_idle	live
2026-04-14	465.66	bullish	very_strong_bullish	False	近 20 日回檔仍偏淺，較像追價不是撿回檔 | 14 日 RSI 仍偏高，短線有點過熱 | 價格明顯高於 20 日均線，乖離偏大	0.5508	0.455	0.0958	True	0.5077	top_12.5pct_reference	0.9834	近 20 日幾乎沒什麼回檔，位置偏高 | 價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.054	0.3833	0.0	0.1677	-0.0175	65.48		weak_bullish	bullish	False	0.5023	0.5006	0.0016	True	0.5006	0.9798	mu_tb20_ret_60_vol_ratio_20_120_top11_5_shadow	future-return-top-bottom-20pct	top_11_5pct	1.0	0.005407855718476269	0.0	True	True	True	True	above_200dma_and_slope_60_positive	0.0	True	True	True	True	False	False	selected	selected	selected_selected	Both live and shadow would take the trade.	-0.0942		shared
2026-04-15	456.23	bullish	strong_bullish	False	近 20 日回檔仍偏淺，較像追價不是撿回檔 | 14 日 RSI 仍偏高，短線有點過熱 | 價格明顯高於 20 日均線，乖離偏大	0.5351	0.455	0.0801	True	0.5077	top_12.5pct_reference	0.9604	近 20 日幾乎沒什麼回檔，位置偏高 | 價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	-0.0118	0.2577	-0.0203	0.1449	-0.2432	66.66		no_entry	weak_bullish	False	0.5012	0.5006	0.0006	True	0.5006	0.9477	mu_tb20_ret_60_vol_ratio_20_120_top11_5_shadow	future-return-top-bottom-20pct	top_11_5pct	1.0	0.003821386677263927	-0.02025081089554732	True	True	True	True	above_200dma_and_slope_60_positive	-0.0203	True	False	True	True	False	True	selected	blocked	selected_blocked	Live selects the trade while shadow clears the model only and is blocked by its overlay.	-0.0795	shadow_blocked_live_selected	live
2026-04-16	457.23	bullish	strong_bullish	False	近 20 日回檔仍偏淺，較像追價不是撿回檔 | 14 日 RSI 仍偏高，短線有點過熱 | 價格明顯高於 20 日均線，乖離偏大	0.5229	0.455	0.0679	True	0.5077	top_12.5pct_reference	0.9318	14 日 RSI 偏高，短線有過熱跡象 | 近 20 日幾乎沒什麼回檔，位置偏高 | 價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	-0.0097	0.2527	-0.0181	0.148	-0.3542	75.84		no_entry	weak_bullish	False	0.5008	0.5006	0.0002	True	0.5006	0.91	mu_tb20_ret_60_vol_ratio_20_120_top11_5_shadow	future-return-top-bottom-20pct	top_11_5pct	1.0	0.0037548202835231415	-0.018103321327760397	True	True	True	True	above_200dma_and_slope_60_positive	-0.0181	True	False	True	True	False	True	selected	blocked	selected_blocked	Live selects the trade while shadow clears the model only and is blocked by its overlay.	-0.0677	shadow_blocked_live_selected	live
2026-04-17	455.07	no_entry	weak_bullish	False	近 20 日回檔仍偏淺，較像追價不是撿回檔 | 14 日 RSI 仍偏高，短線有點過熱 | 價格明顯高於 20 日均線，乖離偏大	0.5176	0.5077	0.0099	True	0.5077	top_12.5pct_reference	0.9186	14 日 RSI 偏高，短線有過熱跡象 | 近 20 日幾乎沒什麼回檔，位置偏高 | 價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.0243	0.1695	-0.0227	0.1411	-0.3341	74.8	0.1172	no_entry	weak_bullish	False	0.5007	0.5006	0.0	True	0.5006	0.8871	mu_tb20_ret_60_vol_ratio_20_120_top11_5_shadow	future-return-top-bottom-20pct	top_11_5pct	1.0	0.0026098204503006853	-0.02274190665852183	True	True	True	True	above_200dma_and_slope_60_positive	-0.0227	False	False	True	True	True	True	blocked	blocked	blocked_blocked	Both live and shadow clear model thresholds, but overlays block entry.	-0.0099		shared
