date	close	future_return_60	context_full_prob	context_full_selected	context_full_cutoff	trend_quality_20	percent_up_days_20	bollinger_bandwidth_20	distance_from_60d_low	atr_pct_20_percentile	context_no_atr_prob	context_no_atr_selected	context_no_atr_cutoff	rv_prob	rv_selected	rv_cutoff	selection_state
2026-02-20 14:30:00	468.6199951171875	-0.0657248690066384	0.4268353581428528	False	0.5006368696689606	0.0505942588442306	0.65	0.1394013051864797	0.252358406316769	0.98015873015873	0.44217321276664734	False	0.5029153764247895	0.44819948077201843	False	0.4942682504653931	other
2026-02-23 14:30:00	481.2799987792969	-0.0903008468361631	0.43060699105262756	False	0.5006368696689606	0.0679490278625276	0.65	0.144512187030156	0.2730254506884335	0.9761904761904762	0.44367843866348267	False	0.5029153764247895	0.451642245054245	False	0.4942682504653931	other
2026-02-24 14:30:00	474.6099853515625	-0.0775162326180134	0.42954501509666443	False	0.5006368696689606	0.0288531430879482	0.6	0.1464012527726681	0.2474635862141654	0.98015873015873	0.44521114230155945	False	0.5029153764247895	0.45216599106788635	False	0.4942682504653931	other
2026-02-25 14:30:00	473.4200134277344	-0.0751975098090139	0.4381304085254669	False	0.5006368696689606	-0.0078020289012818	0.55	0.1455365411889264	0.236374105925667	0.9722222222222222	0.4516952633857727	False	0.5029153764247895	0.4584938585758209	False	0.4942682504653931	other
2026-02-26 14:30:00	477.4800109863281	-0.0830610763792684	0.43990644812583923	False	0.5006368696689606	-0.0500621016577155	0.55	0.1340752214488969	0.2469771132113591	0.992063492063492	0.4522896111011505	False	0.5029153764247895	0.45880886912345886	False	0.4942682504653931	other
2026-02-27 14:30:00	483.75	-0.0949457212936045	0.4431973993778229	False	0.5006368696689606	-0.0351957987645442	0.55	0.1234689773546465	0.2633516893616461	0.9404761904761904	0.454623818397522	False	0.5029153764247895	0.4629589021205902	False	0.4942682504653931	other
2026-03-02 14:30:00	490.0	-0.106489780970982	0.42858436703681946	False	0.5006368696689606	0.1866370098652572	0.6	0.1307564050448999	0.2760084048305524	0.9206349206349206	0.4427993893623352	False	0.5029153764247895	0.45019394159317017	False	0.4942682504653931	other
2026-03-03 14:30:00	468.1400146484375	-0.0647669636764298	0.4453740119934082	False	0.5006368696689606	0.1744688331796453	0.6	0.1082920838861331	0.2190828435283758	0.9246031746031746	0.4592767059803009	False	0.5029153764247895	0.4610093832015991	False	0.4942682504653931	other
2026-03-04 14:30:00	471.7999877929688	-0.0720220037048003	0.4456990957260132	False	0.5006368696689606	0.0844470705396501	0.6	0.1065737095244232	0.2286137751485311	0.9126984126984128	0.45820364356040955	False	0.5029153764247895	0.46115851402282715	False	0.4942682504653931	other
2026-03-05 14:30:00	466.1300048828125	-0.0607341240899327	0.44804784655570984	False	0.5006368696689606	0.0584561533562683	0.6	0.103689179409701	0.2138485795391329	0.9087301587301588	0.4613747000694275	False	0.5029153764247895	0.46333950757980347	False	0.4942682504653931	other
2026-03-06 14:30:00	473.510009765625	-0.0753732797730544	0.44331273436546326	False	0.5006368696689606	0.158554394458944	0.65	0.0913759077250982	0.2314954740328347	0.9047619047619048	0.4558851718902588	False	0.5029153764247895	0.4570727050304413	False	0.4942682504653931	other
2026-03-09 13:30:00	472.5299987792969	-0.0734556357157124	0.44408494234085083	False	0.5006368696689606	0.0881310493020062	0.6	0.0879271456680908	0.228946680830421	0.9007936507936508	0.4574698805809021	False	0.5029153764247895	0.45942604541778564	False	0.4942682504653931	other
2026-03-10 13:30:00	477.8599853515625	-0.0837901880356988	0.45509031414985657	False	0.5006368696689606	0.0565393772458266	0.6	0.0893463228648157	0.2300128323077541	0.8968253968253969	0.4640837609767914	False	0.5029153764247895	0.466400146484375	False	0.4942682504653931	other
2026-03-11 13:30:00	476.239990234375	-0.0806735757138923	0.4517207443714142	False	0.5006368696689606	0.0732376686569704	0.6	0.0889268254996799	0.2165427459303075	0.8928571428571429	0.4626059830188751	False	0.5029153764247895	0.4637080132961273	False	0.4942682504653931	other
2026-03-12 13:30:00	466.8800048828125	-0.0622429687600089	0.4619790017604828	False	0.5006368696689606	-0.0039072440122454	0.55	0.0890263738315101	0.1847641185711697	0.9007936507936508	0.47174757719039917	False	0.5029153764247895	0.471139132976532	False	0.4942682504653931	other
2026-03-13 13:30:00	460.8399963378906	-0.0499522376456088	0.46514245867729187	False	0.5006368696689606	0.0541723145758033	0.55	0.0829857280338676	0.167895792125631	0.8888888888888888	0.4748179018497467	False	0.5029153764247895	0.4724339544773102	False	0.4942682504653931	other
2026-03-16 13:30:00	460.4299926757813	-0.0491062391921189	0.4594975709915161	False	0.5006368696689606	-0.0129684482380433	0.5	0.0839043291409896	0.164672573077417	0.8809523809523809	0.470717191696167	False	0.5029153764247895	0.4686044454574585	False	0.4942682504653931	other
2026-03-17 13:30:00	459.2699890136719	-0.0467045141258174	0.4571322500705719	False	0.5006368696689606	0.0726494099209427	0.5	0.0747877174516603	0.1617383062585315	0.8650793650793651	0.46892547607421875	False	0.5029153764247895	0.4657015800476074	False	0.4942682504653931	other
2026-03-18 13:30:00	444.739990234375	-0.0155596147459314	0.48710203170776367	False	0.5006368696689606	-0.0854368182320169	0.45	0.0871014076148751	0.124984203931814	0.876984126984127	0.493427574634552	False	0.5029153764247895	0.49001625180244446	False	0.4942682504653931	other
2026-03-19 13:30:00	426.4100036621094	0.0267582926388163	0.539241373538971	True	0.5006368696689606	-0.1906104469579361	0.4	0.1199409164093509	0.078617909456667	0.9126984126984128	0.5337567925453186	True	0.5029153764247895	0.5310704708099365	True	0.4942682504653931	all_three
2026-03-23 13:30:00	404.0400085449219	0.0836055788161909	0.6060529947280884	True	0.5006368696689606	-0.4748865110274039	0.3	0.1981733732061954	0.0220322825702574	0.9246031746031746	0.5840050578117371	True	0.5029153764247895	0.5857668519020081	True	0.4942682504653931	all_three
2026-03-24 13:30:00	404.1300048828125	0.083364269008374	0.49758946895599365	False	0.5006368696689606	-0.4350917560659866	0.35	0.2273775696603784	0.022259931220619	0.9166666666666666	0.5034295916557312	True	0.5029153764247895	0.5017708539962769	True	0.4942682504653931	no_atr_and_rv_only
2026-03-26 13:30:00	400.6400146484375	0.0928014958975249	0.48996520042419434	False	0.5006368696689606	-0.4147440348806477	0.35	0.2614389692593222	0.0127657887138112	0.9047619047619048	0.4969092905521393	False	0.5029153764247895	0.4948773682117462	True	0.4942682504653931	rv_only
